peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Planning-Focused Products,Workflow,17,Corporate Planning,,4.70685407,2.342040313,16,,2,
Planning-Focused Products,Workflow,17,IBM Plan. Analytics,,4.70685407,3.487536657,14,,2,
Planning-Focused Products,Workflow,17,Jedox,,4.70685407,4.523601399,10,,2,
Planning-Focused Products,Workflow,17,LucaNet,,4.70685407,5.453426573,6,,2,
Planning-Focused Products,Workflow,17,macs Software,,4.70685407,6.475524476,4,,2,
Planning-Focused Products,Workflow,17,OneStream,,4.70685407,10,1,,2,
Planning-Focused Products,Workflow,17,Oracle Cloud EPM,,4.70685407,5.594405594,5,,2,
Planning-Focused Products,Workflow,17,Planful,,4.70685407,4.921659422,7,,2,
Planning-Focused Products,Workflow,17,Prophix,,4.70685407,8.368298368,3,,2,
Planning-Focused Products,Workflow,17,SAP Analytics Cloud,,4.70685407,4.018558365,12,,2,
Planning-Focused Products,Workflow,17,SAP BPC,,4.70685407,1,19,,2,
Planning-Focused Products,Workflow,17,Serviceware Perf.,,4.70685407,1.829624921,17,,2,
Planning-Focused Products,Workflow,17,Unit4 FP&A,,4.70685407,4.878496503,8,,2,
Planning-Focused Products,Workflow,17,Valsight,,4.70685407,4.346153846,11,,2,
Planning-Focused Products,Workflow,17,Workday Adapt. Plan.,,4.70685407,2.864852539,15,,2,
Planning-Focused Products,Forecasting,18,Anaplan,,6.965242969,4.556680731,17,,2,
Planning-Focused Products,Forecasting,18,Board,,6.965242969,7.013423609,11,,2,
Planning-Focused Products,Forecasting,18,CCH Tagetik,,6.965242969,8.431768069,5,,2,
Planning-Focused Products,Forecasting,18,CoPlanner,,6.965242969,5.047151899,16,,2,
Planning-Focused Products,Forecasting,18,Corporate Planning,,6.965242969,7.339161392,10,,2,
Planning-Focused Products,Forecasting,18,IBM Plan. Analytics,,6.965242969,6.55972382,12,,2,
Planning-Focused Products,Forecasting,18,Jedox,,6.965242969,7.737487829,9,,2,
Planning-Focused Products,Forecasting,18,LucaNet,,6.965242969,6.506329114,13,,2,
Planning-Focused Products,Forecasting,18,macs Software,,6.965242969,8.6125,4,,2,
Planning-Focused Products,Forecasting,18,OneStream,,6.965242969,10,1,,2,
Planning-Focused Products,Forecasting,18,Oracle Cloud EPM,,6.965242969,9.156962025,2,,2,
Planning-Focused Products,Forecasting,18,Planful,,6.965242969,8.4248501,6,,2,
Planning-Focused Products,Forecasting,18,Prophix,,6.965242969,8.685262206,3,,2,
Planning-Focused Products,Forecasting,18,SAP Analytics Cloud,,6.965242969,5.802939976,15,,2,
Planning-Focused Products,Forecasting,18,SAP BPC,,6.965242969,1,19,,2,
Planning-Focused Products,Forecasting,18,Serviceware Perf.,,6.965242969,6.346835443,14,,2,
Planning-Focused Products,Forecasting,18,Unit4 FP&A,,6.965242969,4.435949367,18,,2,
Planning-Focused Products,Forecasting,18,Valsight,,6.965242969,8.288377445,8,,2,
Planning-Focused Products,Forecasting,18,Workday Adapt. Plan.,,6.965242969,8.394213382,7,,2,
Planning-Focused Products,Simulation,19,Anaplan,,6.088760792,4.965362673,16,,2,
Planning-Focused Products,Simulation,19,Board,,6.088760792,5.777223998,12,,2,
Planning-Focused Products,Simulation,19,CCH Tagetik,,6.088760792,7.167186578,5,,2,
Planning-Focused Products,Simulation,19,CoPlanner,,6.088760792,6.203451194,9,,2,
Planning-Focused Products,Simulation,19,Corporate Planning,,6.088760792,6.386119992,7,,2,
Planning-Focused Products,Simulation,19,IBM Plan. Analytics,,6.088760792,5.5755272,15,,2,
Planning-Focused Products,Simulation,19,Jedox,,6.088760792,5.862469438,11,,2,
Planning-Focused Products,Simulation,19,LucaNet,,6.088760792,4.725494554,17,,2,
Planning-Focused Products,Simulation,19,macs Software,,6.088760792,6.196685683,10,,2,
Planning-Focused Products,Simulation,19,OneStream,,6.088760792,7.377750611,3,,2,
Planning-Focused Products,Simulation,19,Oracle Cloud EPM,,6.088760792,8.030139176,2,,2,
Planning-Focused Products,Simulation,19,Planful,,6.088760792,7.020653713,6,,2,
Planning-Focused Products,Simulation,19,Prophix,,6.088760792,7.259753375,4,,2,
Planning-Focused Products,Simulation,19,SAP Analytics Cloud,,6.088760792,5.681540342,13,,2,
Planning-Focused Products,Simulation,19,SAP BPC,,6.088760792,1,19,,2,
Planning-Focused Products,Simulation,19,Serviceware Perf.,,6.088760792,5.60779207,14,,2,
Planning-Focused Products,Simulation,19,Unit4 FP&A,,6.088760792,4.500977995,18,,2,
Planning-Focused Products,Simulation,19,Valsight,,6.088760792,10,1,,2,
Planning-Focused Products,Simulation,19,Workday Adapt. Plan.,,6.088760792,6.348326448,8,,2,
Planning-Focused Products,Reporting/Analysis,20,Anaplan,,7.433480606,7.31667251,12,,2,
Planning-Focused Products,Reporting/Analysis,20,Board,,7.433480606,10,1,,2,
Planning-Focused Products,Reporting/Analysis,20,CCH Tagetik,,7.433480606,5.194489997,18,,2,
Planning-Focused Products,Reporting/Analysis,20,CoPlanner,,7.433480606,6.143965763,15,,2,
Planning-Focused Products,Reporting/Analysis,20,Corporate Planning,,7.433480606,6.4029137,14,,2,
Planning-Focused Products,Reporting/Analysis,20,IBM Plan. Analytics,,7.433480606,8.106384929,9,,2,
Planning-Focused Products,Reporting/Analysis,20,Jedox,,7.433480606,7.679157101,11,,2,
Planning-Focused Products,Reporting/Analysis,20,LucaNet,,7.433480606,6.111905543,16,,2,
Planning-Focused Products,Reporting/Analysis,20,macs Software,,7.433480606,9.759082052,3,,2,
Planning-Focused Products,Reporting/Analysis,20,OneStream,,7.433480606,9.30374713,4,,2,
Planning-Focused Products,Reporting/Analysis,20,Oracle Cloud EPM,,7.433480606,5.655834021,17,,2,
Planning-Focused Products,Reporting/Analysis,20,Planful,,7.433480606,7.252794107,13,,2,
Planning-Focused Products,Reporting/Analysis,20,Prophix,,7.433480606,9.877131847,2,,2,
Planning-Focused Products,Reporting/Analysis,20,SAP Analytics Cloud,,7.433480606,7.870285339,10,,2,
Planning-Focused Products,Reporting/Analysis,20,SAP BPC,,7.433480606,1,19,,2,
Planning-Focused Products,Reporting/Analysis,20,Serviceware Perf.,,7.433480606,8.227058052,8,,2,
Planning-Focused Products,Reporting/Analysis,20,Unit4 FP&A,,7.433480606,8.388181212,7,,2,
Planning-Focused Products,Reporting/Analysis,20,Valsight,,7.433480606,8.558346999,5,,2,
Planning-Focused Products,Reporting/Analysis,20,Workday Adapt. Plan.,,7.433480606,8.388181212,6,,2,
Planning-Focused Products,Financial Consolidation,21,Anaplan,,5.627286111,2.439097744,18,,2,
Planning-Focused Products,Financial Consolidation,21,Board,,5.627286111,5.753383459,8,,2,
Planning-Focused Products,Financial Consolidation,21,CCH Tagetik,,5.627286111,9.634586466,2,,2,
Planning-Focused Products,Financial Consolidation,21,CoPlanner,,5.627286111,3.410955961,17,,2,
Planning-Focused Products,Financial Consolidation,21,Corporate Planning,,5.627286111,5.753383459,8,,2,
Planning-Focused Products,Financial Consolidation,21,IBM Plan. Analytics,,5.627286111,6.573233083,7,,2,
Planning-Focused Products,Financial Consolidation,21,Jedox,,5.627286111,5.363467492,11,,2,
Planning-Focused Products,Financial Consolidation,21,LucaNet,,5.627286111,9.242105263,3,,2,
Planning-Focused Products,Financial Consolidation,21,macs Software,,5.627286111,7.358195489,5,,2,
Planning-Focused Products,Financial Consolidation,21,OneStream,,5.627286111,10,1,,2,
Planning-Focused Products,Financial Consolidation,21,Oracle Cloud EPM,,5.627286111,5.441234666,10,,2,
Planning-Focused Products,Financial Consolidation,21,Planful,,5.627286111,7.754808073,4,,2,
Planning-Focused Products,Financial Consolidation,21,Prophix,,5.627286111,6.999355532,6,,2,
Planning-Focused Products,Financial Consolidation,21,SAP Analytics Cloud,,5.627286111,1,19,,2,
Planning-Focused Products,Financial Consolidation,21,SAP BPC,,5.627286111,3.635230934,15,,2,
Planning-Focused Products,Financial Consolidation,21,Serviceware Perf.,,5.627286111,4.532330827,12,,2,
Planning-Focused Products,Financial Consolidation,21,Unit4 FP&A,,5.627286111,3.59037594,16,,2,
Planning-Focused Products,Financial Consolidation,21,Valsight,,5.627286111,4.009022556,14,,2,
Planning-Focused Products,Financial Consolidation,21,Workday Adapt. Plan.,,5.627286111,4.427669173,13,,2,
Planning-Focused Products,User Experience,22,Anaplan,,7.042207195,8.038831036,5,,1,
Planning-Focused Products,User Experience,22,Board,,7.042207195,7.801536689,8,,1,
Planning-Focused Products,User Experience,22,CCH Tagetik,,7.042207195,8.220303485,4,,1,
Planning-Focused Products,User Experience,22,CoPlanner,,7.042207195,7.614425678,9,,1,
Planning-Focused Products,User Experience,22,Corporate Planning,,7.042207195,6.423408794,16,,1,
Planning-Focused Products,User Experience,22,IBM Plan. Analytics,,7.042207195,7.092726353,12,,1,
Planning-Focused Products,User Experience,22,Jedox,,7.042207195,7.494126586,10,,1,
Planning-Focused Products,User Experience,22,LucaNet,,7.042207195,7.812997825,7,,1,
Planning-Focused Products,User Experience,22,macs Software,,7.042207195,7.8770839,6,,1,
Planning-Focused Products,User Experience,22,OneStream,,7.042207195,8.934037772,1,,1,
Planning-Focused Products,User Experience,22,Oracle Cloud EPM,,7.042207195,6.927493857,13,,1,
Planning-Focused Products,User Experience,22,Planful,,7.042207195,7.126053036,11,,1,
Planning-Focused Products,User Experience,22,Prophix,,7.042207195,6.918131838,14,,1,
Planning-Focused Products,User Experience,22,SAP Analytics Cloud,,7.042207195,4.652911975,18,,1,
Planning-Focused Products,User Experience,22,SAP BPC,,7.042207195,1,19,,1,
Planning-Focused Products,User Experience,22,Serviceware Perf.,,7.042207195,8.363410168,3,,1,
Planning-Focused Products,User Experience,22,Unit4 FP&A,,7.042207195,6.735993037,15,,1,
Planning-Focused Products,User Experience,22,Valsight,,7.042207195,8.852307429,2,,1,
Planning-Focused Products,User Experience,22,Workday Adapt. Plan.,,7.042207195,5.91615725,17,,1,
Planning-Focused Products,Self-Service,23,Anaplan,,7.031165676,9.00449626,2,,2,
Planning-Focused Products,Self-Service,23,Board,,7.031165676,10,1,,2,
Planning-Focused Products,Self-Service,23,CCH Tagetik,,7.031165676,7.185111868,13,,2,
Planning-Focused Products,Self-Service,23,CoPlanner,,7.031165676,5.867400149,15,,2,
Planning-Focused Products,Self-Service,23,Corporate Planning,,7.031165676,3.294264765,18,,2,
Planning-Focused Products,Self-Service,23,IBM Plan. Analytics,,7.031165676,7.768407284,8,,2,
Planning-Focused Products,Self-Service,23,Jedox,,7.031165676,8.122375644,6,,2,
Planning-Focused Products,Self-Service,23,LucaNet,,7.031165676,6.100460242,14,,2,
Planning-Focused Products,Self-Service,23,macs Software,,7.031165676,7.859412234,7,,2,
Planning-Focused Products,Self-Service,23,OneStream,,7.031165676,7.414426586,12,,2,
Planning-Focused Products,Self-Service,23,Oracle Cloud EPM,,7.031165676,7.668214083,11,,2,
Planning-Focused Products,Self-Service,23,Planful,,7.031165676,7.673221944,10,,2,
Planning-Focused Products,Self-Service,23,Prophix,,7.031165676,7.721286742,9,,2,
Planning-Focused Products,Self-Service,23,SAP Analytics Cloud,,7.031165676,4.650055872,17,,2,
Planning-Focused Products,Self-Service,23,SAP BPC,,7.031165676,1,19,,2,
Planning-Focused Products,Self-Service,23,Serviceware Perf.,,7.031165676,8.979126291,3,,2,
Planning-Focused Products,Self-Service,23,Unit4 FP&A,,7.031165676,8.885909286,5,,2,
Planning-Focused Products,Self-Service,23,Valsight,,7.031165676,8.940809667,4,,2,
Planning-Focused Products,Self-Service,23,Workday Adapt. Plan.,,7.031165676,5.457168929,16,,2,
Planning-Focused Products,Ease of Use,24,Anaplan,,7.687201854,8.225866249,9,,2,
Planning-Focused Products,Ease of Use,24,Board,,7.687201854,8.044888035,10,,2,
Planning-Focused Products,Ease of Use,24,CCH Tagetik,,7.687201854,9.002798792,2,,2,
Planning-Focused Products,Ease of Use,24,CoPlanner,,7.687201854,7.419698683,14,,2,
Planning-Focused Products,Ease of Use,24,Corporate Planning,,7.687201854,7.382694752,15,,2,
Planning-Focused Products,Ease of Use,24,IBM Plan. Analytics,,7.687201854,6.991184281,17,,2,
Planning-Focused Products,Ease of Use,24,Jedox,,7.687201854,8.864554878,3,,2,
Planning-Focused Products,Ease of Use,24,LucaNet,,7.687201854,8.602570297,4,,2,
Planning-Focused Products,Ease of Use,24,macs Software,,7.687201854,8.391919791,7,,2,
Planning-Focused Products,Ease of Use,24,OneStream,,7.687201854,8.519374099,5,,2,
Planning-Focused Products,Ease of Use,24,Oracle Cloud EPM,,7.687201854,7.794586164,12,,2,
Planning-Focused Products,Ease of Use,24,Planful,,7.687201854,7.747996001,13,,2,
Planning-Focused Products,Ease of Use,24,Prophix,,7.687201854,8.302700764,8,,2,
Planning-Focused Products,Ease of Use,24,SAP Analytics Cloud,,7.687201854,6.512704404,18,,2,
Planning-Focused Products,Ease of Use,24,SAP BPC,,7.687201854,1,19,,2,
Planning-Focused Products,Ease of Use,24,Serviceware Perf.,,7.687201854,8.40216172,6,,2,
Planning-Focused Products,Ease of Use,24,Unit4 FP&A,,7.687201854,7.834298349,11,,2,
Planning-Focused Products,Ease of Use,24,Valsight,,7.687201854,10,1,,2,
Planning-Focused Products,Ease of Use,24,Workday Adapt. Plan.,,7.687201854,7.016837968,16,,2,
Planning-Focused Products,Flexibility,25,Anaplan,,7.526023829,7.724122973,11,,2,
Planning-Focused Products,Flexibility,25,Board,,7.526023829,8.722011777,7,,2,
Planning-Focused Products,Flexibility,25,CCH Tagetik,,7.526023829,8.734861634,5,,2,
Planning-Focused Products,Flexibility,25,CoPlanner,,7.526023829,9.435003967,3,,2,
Planning-Focused Products,Flexibility,25,Corporate Planning,,7.526023829,6.360572748,16,,2,
Planning-Focused Products,Flexibility,25,IBM Plan. Analytics,,7.526023829,6.470284708,14,,2,
Planning-Focused Products,Flexibility,25,Jedox,,7.526023829,8.663281713,9,,2,
Planning-Focused Products,Flexibility,25,LucaNet,,7.526023829,6.136269763,17,,2,
Planning-Focused Products,Flexibility,25,macs Software,,7.526023829,8.049840033,10,,2,
Planning-Focused Products,Flexibility,25,OneStream,,7.526023829,10,1,,2,
Planning-Focused Products,Flexibility,25,Oracle Cloud EPM,,7.526023829,6.430937026,15,,2,
Planning-Focused Products,Flexibility,25,Planful,,7.526023829,8.888294851,4,,2,
Planning-Focused Products,Flexibility,25,Prophix,,7.526023829,7.701403153,12,,2,
Planning-Focused Products,Flexibility,25,SAP Analytics Cloud,,7.526023829,3.958318824,18,,2,
Planning-Focused Products,Flexibility,25,SAP BPC,,7.526023829,1,19,,2,
Planning-Focused Products,Flexibility,25,Serviceware Perf.,,7.526023829,9.989799842,2,,2,
Planning-Focused Products,Flexibility,25,Unit4 FP&A,,7.526023829,8.725661707,6,,2,
Planning-Focused Products,Flexibility,25,Valsight,,7.526023829,8.70172987,8,,2,
Planning-Focused Products,Flexibility,25,Workday Adapt. Plan.,,7.526023829,7.302058168,13,,2,
Planning-Focused Products,Performance Satisfaction,26,Anaplan,,5.354511015,7.7475077,4,,2,
Planning-Focused Products,Performance Satisfaction,26,Board,,5.354511015,4.956565384,12,,2,
Planning-Focused Products,Performance Satisfaction,26,CCH Tagetik,,5.354511015,6.792319111,7,,2,
Planning-Focused Products,Performance Satisfaction,26,CoPlanner,,5.354511015,6.049161503,9,,2,
Planning-Focused Products,Performance Satisfaction,26,Corporate Planning,,5.354511015,6.643305942,8,,2,
Planning-Focused Products,Performance Satisfaction,26,IBM Plan. Analytics,,5.354511015,7.840861463,3,,2,
Planning-Focused Products,Performance Satisfaction,26,Jedox,,5.354511015,3.370626928,13,,2,
Planning-Focused Products,Performance Satisfaction,26,LucaNet,,5.354511015,10,1,,2,
Planning-Focused Products,Performance Satisfaction,26,macs Software,,5.354511015,6.854531696,6,,2,
Planning-Focused Products,Performance Satisfaction,26,OneStream,,5.354511015,8.716895534,2,,2,
Planning-Focused Products,Performance Satisfaction,26,Oracle Cloud EPM,,5.354511015,6.001330528,10,,2,
Planning-Focused Products,Performance Satisfaction,26,Planful,,5.354511015,3.276191414,14,,2,
Planning-Focused Products,Performance Satisfaction,26,Prophix,,5.354511015,3.264794025,15,,2,
Planning-Focused Products,Performance Satisfaction,26,SAP Analytics Cloud,,5.354511015,2.906541112,16,,2,
Planning-Focused Products,Performance Satisfaction,26,SAP BPC,,5.354511015,1,19,,2,
Planning-Focused Products,Performance Satisfaction,26,Serviceware Perf.,,5.354511015,5.557840266,11,,2,
Planning-Focused Products,Performance Satisfaction,26,Unit4 FP&A,,5.354511015,1.02907394,18,,2,
Planning-Focused Products,Performance Satisfaction,26,Valsight,,5.354511015,7.312383793,5,,2,
Planning-Focused Products,Performance Satisfaction,26,Workday Adapt. Plan.,,5.354511015,2.415778955,17,,2,
Planning-Focused Products,Innovation,27,Anaplan,,5.011167693,8.036609595,2,,1,
Planning-Focused Products,Innovation,27,Board,,5.011167693,4.276591666,11,,1,
Planning-Focused Products,Innovation,27,CCH Tagetik,,5.011167693,6.032353424,7,,1,
Planning-Focused Products,Innovation,27,CoPlanner,,5.011167693,2.557135458,19,,1,
Planning-Focused Products,Innovation,27,Corporate Planning,,5.011167693,3.385782785,14,,1,
Planning-Focused Products,Innovation,27,IBM Plan. Analytics,,5.011167693,5.016390564,9,,1,
Planning-Focused Products,Innovation,27,Jedox,,5.011167693,3.815948449,12,,1,
Planning-Focused Products,Innovation,27,LucaNet,,5.011167693,2.855178292,16,,1,
Planning-Focused Products,Innovation,27,macs Software,,5.011167693,3.396784606,13,,1,
Planning-Focused Products,Innovation,27,OneStream,,5.011167693,4.697602814,10,,1,
Planning-Focused Products,Innovation,27,Oracle Cloud EPM,,5.011167693,7.321797816,3,,1,
Planning-Focused Products,Innovation,27,Planful,,5.011167693,9.586980026,1,,1,
Planning-Focused Products,Innovation,27,Prophix,,5.011167693,5.961773897,8,,1,
Planning-Focused Products,Innovation,27,SAP Analytics Cloud,,5.011167693,6.54297343,5,,1,
Planning-Focused Products,Innovation,27,SAP BPC,,5.011167693,2.987686417,15,,1,
Planning-Focused Products,Innovation,27,Serviceware Perf.,,5.011167693,2.577716952,17,,1,
Planning-Focused Products,Innovation,27,Unit4 FP&A,,5.011167693,2.567958816,18,,1,
